user_id	ad__cr_id	label	gender	fav_cat1	device_os	device_model	version	device_brand	province	media_source	ad__coverimg_weight	ad__position_1_ctr	ad__ctr	ts	price	ad__parent_cr_id	ad__style	context__position_id	fav_cat2	fav_cat3	applist	user_ctr	user_ctr_7days	ctr_cat_2	ctr_cat_3	ctr_cat_4	ctr_cat_6	ctr_cat_7	ctr_cat_9	ctr_cat_13	ctr_cat_21	ctr_cat_10028	ctr_cat_10032
28571681	840478	0	1	10	android_6.0.1	SM-J500H	3.6.0	samsung	44	master_and_trainee_v3	750	0	0.131413057	1556420019	0.001	840478	19	5	12	23	"[""com.lazada.android"", ""com.google.android.apps.docs"", ""com.google.android.gm"", ""com.google.android.youtube""]"	0	0	0.142857143	0	0	0	0	0	0	0.333333333	0	0
28572064	840483	0	1	4	ios_12.2	iPhone7	3.3.2	apple	10	unknow	750	0	0.050178616	1556378912	0.001	840483	19	5	18	10034	[]	0	0	0	0.1	0.166666667	0.333333333	0	0.166666667	0	0	0	0
28572064	840416	0	1	4	ios_12.2	iPhone7	3.3.2	apple	10	unknow	750	0	0.056537774	1556428420	0.001	0	19	5	18	10034	[]	0	0	0	0.1	0.166666667	0.333333333	0	0.166666667	0	0	0	0
28572603	840478	0	1	24	android_8.1.0	Redmi Note 5	3.7.2	Xiaomi	9	master_and_trainee_v3	750	0	0.131413057	1556381419	0.001	840478	19	5	23	14	"[""com.yy.hiyo"", ""com.google.android.apps.docs"", ""com.linecorp.b612.android"", ""com.google.android.gm"", ""com.google.android.youtube""]"	0	0	0	0	0	0	0	0	0	0	0	0
28572603	840477	0	1	24	android_8.1.0	Redmi Note 5	3.7.2	Xiaomi	9	master_and_trainee_v3	750	0	0.131643633	1556379308	0.001	0	19	5	23	14	"[""com.yy.hiyo"", ""com.google.android.apps.docs"", ""com.linecorp.b612.android"", ""com.google.android.gm"", ""com.google.android.youtube""]"	0	0	0	0	0	0	0	0	0	0	0	0
28573357	840416	0	1	8	ios_12.2	iPhone7	3.3.2	apple	0	unknow	750	0	0.056537774	1556428676	0.001	0	19	5	5	29	[]	0	0	0	0	0	0	0	0	0	0	0	0
28573365	840478	1	1	7	android_8.1.0	SM-J415F	3.4.6	samsung	49	Facebook Ads	750	0	0.131413057	1556385252	0.001	840478	19	5	29	6	"[""com.lazada.android"", ""com.google.android.apps.docs"", ""com.google.android.gm"", ""com.google.android.youtube""]"	0	0	0.076923077	0.111111111	0	0	0.2	0.111111111	0	0	0	0
28573501	840478	0	1	11	android_9	SM-A205F	3.6.0	samsung	47	Organic	750	0	0.131413057	1556450589	0.001	840478	19	5	10027	10030	"[""com.google.android.gm"", ""com.epi"", ""com.google.android.apps.docs"", ""com.kwai.video"", ""com.zing.mp3"", ""com.google.android.youtube"", ""com.facebook.orca"", ""com.facebook.katana"", ""com.zing.zalo""]"	0	0	0	0	0	0	0	0.5	0	0	0	0
28573501	840477	0	1	11	android_9	SM-A205F	3.6.0	samsung	47	Organic	750	0	0.131643633	1556453870	0.001	0	19	5	10027	10030	"[""com.google.android.gm"", ""com.epi"", ""com.google.android.apps.docs"", ""com.kwai.video"", ""com.zing.mp3"", ""com.google.android.youtube"", ""com.facebook.orca"", ""com.facebook.katana"", ""com.zing.zalo""]"	0	0	0	0	0	0	0	0.5	0	0	0	0
28573748	840391	0	1	21	ios_9.3.2	iPhone8	3.3.2	apple	4	unknow	750	0	0.038579813	1556407854	0.001	840391	19	5	10027	10024	[]	0	0	0	0	0	0	0	0	0	0	0	0
28574245	840477	1	1	18	android_7.1.1	SM-C710F	3.7.2	samsung	33	Organic	750	0	0.131643633	1556418846	0.001	0	19	5	3	23	[]	0	0	0	0.5	0	0	0	0	0	0	0	0
28574245	840472	0	1	18	android_7.1.1	SM-C710F	3.7.2	samsung	33	Organic	1000	0.006530229	0.005858069	1556495958	1.05	840260	5	1	3	23	[]	0	0	0	0.5	0	0	0	0	0	0	0	0
28574245	840498	0	1	18	android_7.1.1	SM-C710F	3.7.2	samsung	33	Organic	250	0.044532127	0.044532127	1556495978	0.2	840498	1	1	3	23	[]	0	0	0	0.5	0	0	0	0	0	0	0	0
28574245	840436	0	1	18	android_7.1.1	SM-C710F	3.7.2	samsung	33	Organic	1000	0.00694058	0.006226676	1556495958	1.05	840260	5	9	3	23	[]	0	0	0	0.5	0	0	0	0	0	0	0	0
28574245	840383	0	1	18	android_7.1.1	SM-C710F	3.7.2	samsung	33	Organic	1000	0.012445216	0.011134482	1556496047	1.05	840258	3	1	3	23	[]	0	0	0	0.5	0	0	0	0	0	0	0	0
28574408	840478	0	1	23	android_8.1.0	CPH1825	3.6.0	OPPO	0	master_and_trainee_v3	750	0	0.131413057	1556391342	0.001	840478	19	5	2	18	[]	0	0	0	0	0	0	0	0	0	0	0	0
28574408	840477	0	1	23	android_8.1.0	CPH1825	3.6.0	OPPO	0	master_and_trainee_v3	750	0	0.131643633	1556384065	0.001	0	19	5	2	18	[]	0	0	0	0	0	0	0	0	0	0	0	0
28574721	840478	0	1	21	android_5.1	Lenovo P1ma40	3.6.0	LENOVO	5	Facebook Ads	750	0	0.131413057	1556385231	0.001	840478	19	5	24	10028	[]	0	0	0	0	0	0	0	0	0	0	0	0
28575024	840497	0	1	29	android_8.1.0	DUB-LX2	3.6.0	HUAWEI	43	googleadwords_int	250	0.037624262	0.037624262	1556493414	0.2	0	1	1	6	10032	"[""com.google.android.gm"", ""com.google.android.apps.docs"", ""com.kwai.video"", ""com.google.android.youtube"", ""vStudio.Android.Camera360"", ""com.lazada.android"", ""com.halo.wifikey.wifilocating"", ""com.tencent.mm""]"	0	0	0	0	0	0	0	0	0	0	0	0
28575024	840478	0	1	29	android_8.1.0	DUB-LX2	3.6.0	HUAWEI	43	googleadwords_int	750	0	0.131413057	1556426351	0.001	840478	19	5	6	10032	"[""com.google.android.gm"", ""com.google.android.apps.docs"", ""com.kwai.video"", ""com.google.android.youtube"", ""vStudio.Android.Camera360"", ""com.lazada.android"", ""com.halo.wifikey.wifilocating"", ""com.tencent.mm""]"	0	0	0	0	0	0	0	0	0	0	0	0
28575024	840477	0	1	29	android_8.1.0	DUB-LX2	3.6.0	HUAWEI	43	googleadwords_int	750	0	0.131643633	1556448754	0.001	0	19	5	6	10032	"[""com.google.android.gm"", ""com.google.android.apps.docs"", ""com.kwai.video"", ""com.google.android.youtube"", ""vStudio.Android.Camera360"", ""com.lazada.android"", ""com.halo.wifikey.wifilocating"", ""com.tencent.mm""]"	0	0	0	0	0	0	0	0	0	0	0	0
28575290	840478	0	2	7	android_6.0.1	SM-J710F	3.4.6	samsung	5	master_and_trainee_v3	750	0	0.131413057	1556390048	0.001	840478	19	5	2	23	"[""com.lazada.android"", ""com.vn.dic.e.v.ui"", ""com.google.android.apps.translate"", ""com.google.android.apps.docs"", ""com.google.android.gm"", ""com.google.android.youtube""]"	0	0	0	0	0	0	0	0	0	0	0	0
28575290	840477	0	2	7	android_6.0.1	SM-J710F	3.4.6	samsung	5	master_and_trainee_v3	750	0	0.131643633	1556389693	0.001	0	19	5	2	23	"[""com.lazada.android"", ""com.vn.dic.e.v.ui"", ""com.google.android.apps.translate"", ""com.google.android.apps.docs"", ""com.google.android.gm"", ""com.google.android.youtube""]"	0	0	0	0	0	0	0	0	0	0	0	0
28575445	840478	0	1	10027	android_5.1.1	A37f	3.6.0	OPPO	16	orgainc_by_master	750	0	0.131413057	1556436927	0.001	840478	19	5	10037	10045	"[""com.google.android.gm"", ""com.zing.mp3"", ""com.google.android.apps.docs"", ""com.google.android.youtube"", ""com.garena.game.kgvn""]"	0	0	0	0	0	0	0	0	0	0	0	0
28575445	840477	0	1	10027	android_5.1.1	A37f	3.6.0	OPPO	16	orgainc_by_master	750	0	0.131643633	1556392591	0.001	0	19	5	10037	10045	"[""com.google.android.gm"", ""com.zing.mp3"", ""com.google.android.apps.docs"", ""com.google.android.youtube"", ""com.garena.game.kgvn""]"	0	0	0	0	0	0	0	0	0	0	0	0
28577000	840481	0	1	2	android_8.1.0	CPH1825	3.6.0	OPPO	31	null	1000	0	0.002835988	1556497296	1.05	840260	5	2	25	18	"[""com.google.android.gm"", ""com.epi"", ""com.google.android.apps.docs"", ""com.kwai.video"", ""com.zing.mp3"", ""com.google.android.apps.youtube.mango"", ""com.xb.topnews"", ""com.deliverynow"", ""com.google.android.play.games"", ""com.google.android.apps.translate"", ""com.google.android.youtube"", ""sg.bigo.live"", ""vn.vtv.vtvgo"", ""vn.com.vng.zalopay"", ""com.lazada.android""]"	0	0	0	0	0	0	0	0	0	0	0	0
28577000	840478	1	1	2	android_8.1.0	CPH1825	3.6.0	OPPO	31	null	750	0	0.131413057	1556456124	0.001	840478	19	5	25	18	"[""com.google.android.gm"", ""com.epi"", ""com.google.android.apps.docs"", ""com.kwai.video"", ""com.zing.mp3"", ""com.google.android.apps.youtube.mango"", ""com.xb.topnews"", ""com.deliverynow"", ""com.google.android.play.games"", ""com.google.android.apps.translate"", ""com.google.android.youtube"", ""sg.bigo.live"", ""vn.vtv.vtvgo"", ""vn.com.vng.zalopay"", ""com.lazada.android""]"	0	0	0	0	0	0	0	0	0	0	0	0
28577000	840477	1	1	2	android_8.1.0	CPH1825	3.6.0	OPPO	31	null	750	0	0.131643633	1556453465	0.001	0	19	5	25	18	"[""com.google.android.gm"", ""com.epi"", ""com.google.android.apps.docs"", ""com.kwai.video"", ""com.zing.mp3"", ""com.google.android.apps.youtube.mango"", ""com.xb.topnews"", ""com.deliverynow"", ""com.google.android.play.games"", ""com.google.android.apps.translate"", ""com.google.android.youtube"", ""sg.bigo.live"", ""vn.vtv.vtvgo"", ""vn.com.vng.zalopay"", ""com.lazada.android""]"	0	0	0	0	0	0	0	0	0	0	0	0
28577000	840498	0	1	2	android_8.1.0	CPH1825	3.6.0	OPPO	31	null	250	0.044532127	0.044532127	1556497288	0.2	840498	1	1	25	18	"[""com.google.android.gm"", ""com.epi"", ""com.google.android.apps.docs"", ""com.kwai.video"", ""com.zing.mp3"", ""com.google.android.apps.youtube.mango"", ""com.xb.topnews"", ""com.deliverynow"", ""com.google.android.play.games"", ""com.google.android.apps.translate"", ""com.google.android.youtube"", ""sg.bigo.live"", ""vn.vtv.vtvgo"", ""vn.com.vng.zalopay"", ""com.lazada.android""]"	0	0	0	0	0	0	0	0	0	0	0	0
28577374	840478	0	1	18	android_7.1.1	SM-C710F	3.6.0	samsung	9	Organic	750	0	0.131413057	1556451069	0.001	840478	19	5	5	29	"[""com.grabtaxi.passenger"", ""com.zing.mp3"", ""ht.nct"", ""com.google.android.apps.docs"", ""com.google.android.gm"", ""com.google.android.youtube""]"	0	0	0	0	0	0	0	0	0	0	0	0
28577374	840477	0	1	18	android_7.1.1	SM-C710F	3.6.0	samsung	9	Organic	750	0	0.131643633	1556446049	0.001	0	19	5	5	29	"[""com.grabtaxi.passenger"", ""com.zing.mp3"", ""ht.nct"", ""com.google.android.apps.docs"", ""com.google.android.gm"", ""com.google.android.youtube""]"	0	0	0	0	0	0	0	0	0	0	0	0
28577414	840478	0	1	10045	android_6.0	CPH1609	3.6.0	OPPO	0	master_and_trainee_v3	750	0	0.131413057	1556455955	0.001	840478	19	5	13	12	[]	0	0	0	0	0	0	0	0	0	0	0	0
28577414	840477	0	1	10045	android_6.0	CPH1609	3.6.0	OPPO	0	master_and_trainee_v3	750	0	0.131643633	1556417016	0.001	0	19	5	13	12	[]	0	0	0	0	0	0	0	0	0	0	0	0
28577620	840478	0	1	unknow	android_5.1	A33w	3.5.5	OPPO	0	Facebook Ads	750	0	0.131413057	1556407961	0.001	840478	19	5	unknow	unknow	[]	0	0	0	0	0	0	0	0	0	0	0	0
28577620	840477	0	1	unknow	android_5.1	A33w	3.5.5	OPPO	0	Facebook Ads	750	0	0.131643633	1556449568	0.001	0	19	5	unknow	unknow	[]	0	0	0	0	0	0	0	0	0	0	0	0
28577741	840478	0	1	21	android_7.1.1	CPH1723	3.6.0	OPPO	0	orgainc_by_master	750	0	0.131413057	1556438351	0.001	840478	19	5	8	29	[]	0	0	0	0	0	0	0	0	0	0	0	0
28577749	840478	1	1	24	android_7.1.1	CPH1801	3.7.2	OPPO	20	googleadwords_int	750	0	0.131413057	1556429153	0.001	840478	19	5	10	29	[]	0	0	0	0	0	0	0	0	0	0	0	0
28577749	840477	0	1	24	android_7.1.1	CPH1801	3.7.2	OPPO	20	googleadwords_int	750	0	0.131643633	1556419999	0.001	0	19	5	10	29	[]	0	0	0	0	0	0	0	0	0	0	0	0
28578745	840497	0	1	18	android_6.0.1	SM-G532G	3.6.0	samsung	8	orgainc_by_master	250	0.037624262	0.037624262	1556499029	0.2	0	1	1	23	20	[]	0	0	0	0	0	0	0	0	0	0	0	0
28578745	840481	0	1	18	android_6.0.1	SM-G532G	3.6.0	samsung	8	orgainc_by_master	1000	0	0.002835988	1556499059	1.05	840260	5	2	23	20	[]	0	0	0	0	0	0	0	0	0	0	0	0
28578745	840478	1	1	18	android_6.0.1	SM-G532G	3.6.0	samsung	8	orgainc_by_master	750	0	0.131413057	1556410958	0.001	840478	19	5	23	20	[]	0	0	0	0	0	0	0	0	0	0	0	0
28578745	840477	0	1	18	android_6.0.1	SM-G532G	3.6.0	samsung	8	orgainc_by_master	750	0	0.131643633	1556422626	0.001	0	19	5	23	20	[]	0	0	0	0	0	0	0	0	0	0	0	0
28578745	840479	0	1	18	android_6.0.1	SM-G532G	3.6.0	samsung	8	orgainc_by_master	1000	0	0.005159902	1556499081	1.05	840258	3	2	23	20	[]	0	0	0	0	0	0	0	0	0	0	0	0
28579029	840478	0	1	21	android_9	SM-A750GN	3.4.5	samsung	25	null	750	0	0.131413057	1556411614	0.001	840478	19	5	29	5	[]	0	0	0	0	0	0	0	0	0	0	0	0
28579029	840477	1	1	21	android_9	SM-A750GN	3.4.5	samsung	25	null	750	0	0.131643633	1556447472	0.001	0	19	5	29	5	[]	0	0	0	0	0	0	0	0	0	0	0	0
28579298	840478	1	1	4	android_6.0.1	SM-A500H	3.6.0	samsung	0	Facebook Ads	750	0	0.131413057	1556423781	0.001	840478	19	5	10	29	"[""com.google.android.gm"", ""com.zing.mp3"", ""com.linecorp.b612.android"", ""com.google.android.apps.docs"", ""com.google.android.youtube""]"	0	0	0	0	0	0	0	0	0	0	0	0
28579298	840477	0	1	4	android_6.0.1	SM-A500H	3.6.0	samsung	0	Facebook Ads	750	0	0.131643633	1556437930	0.001	0	19	5	10	29	"[""com.google.android.gm"", ""com.zing.mp3"", ""com.linecorp.b612.android"", ""com.google.android.apps.docs"", ""com.google.android.youtube""]"	0	0	0	0	0	0	0	0	0	0	0	0
28579317	840478	0	1	8	android_8.1.0	Redmi 5 Plus	3.6.0	Xiaomi	2	master_and_trainee_v3	750	0	0.131413057	1556420650	0.001	840478	19	5	24	13	"[""com.ss.android.ugc.trill"", ""com.zing.mp3"", ""com.google.android.apps.docs"", ""com.google.android.gm"", ""com.google.android.youtube""]"	0	0	0	0	0	0	0	0	0	0	0	0
28579317	840477	0	1	8	android_8.1.0	Redmi 5 Plus	3.6.0	Xiaomi	2	master_and_trainee_v3	750	0	0.131643633	1556420572	0.001	0	19	5	24	13	"[""com.ss.android.ugc.trill"", ""com.zing.mp3"", ""com.google.android.apps.docs"", ""com.google.android.gm"", ""com.google.android.youtube""]"	0	0	0	0	0	0	0	0	0	0	0	0
28579334	840391	0	1	24	ios_12.0	iPhone7	3.3.2	apple	0	master_and_trainee_v3	750	0	0.038579813	1556415748	0.001	840391	19	5	10028	20	[]	0	0	0	0	0	0	0	0	0	0	0	0
28579334	840483	0	1	24	ios_12.0	iPhone7	3.3.2	apple	0	master_and_trainee_v3	750	0	0.050178616	1556446971	0.001	840483	19	5	10028	20	[]	0	0	0	0	0	0	0	0	0	0	0	0
28580850	840478	0	1	7	android_7.1.1	CPH1723	3.6.0	OPPO	0	null	750	0	0.131413057	1556431084	0.001	840478	19	5	9	29	[]	0	0	0	0	0	0	0	0	0	0	0	0
28580850	840477	0	1	7	android_7.1.1	CPH1723	3.6.0	OPPO	0	null	750	0	0.131643633	1556449525	0.001	0	19	5	9	29	[]	0	0	0	0	0	0	0	0	0	0	0	0
28580869	840477	0	1	6	android_5.1.1	F1w	3.5.5	OPPO	16	Facebook Ads	750	0	0.131643633	1556417021	0.001	0	19	5	10027	12	[]	0	0	0	0	0	0	0	0	0	0	0	0
28581225	840478	0	1	unknow	android_4.4.2	SM-G355H	3.6.0	samsung	31	orgainc_by_master	750	0	0.131413057	1556416798	0.001	840478	19	5	unknow	unknow	[]	0	0	0	0	0	0	0	0	0	0	0	0
28581225	840477	0	1	unknow	android_4.4.2	SM-G355H	3.6.0	samsung	31	orgainc_by_master	750	0	0.131643633	1556417269	0.001	0	19	5	unknow	unknow	[]	0	0	0	0	0	0	0	0	0	0	0	0
28581617	840478	0	1	4	android_7.1.1	CPH1801	3.7.2	OPPO	29	null	750	0	0.131413057	1556456468	0.001	840478	19	5	10027	5	"[""com.google.android.gm"", ""com.epi"", ""com.google.android.apps.docs"", ""vn.weplay.lichvannien"", ""com.google.android.youtube""]"	0	0	0	0	0	0	0	0	0	0	0	0
28581617	840477	1	1	4	android_7.1.1	CPH1801	3.7.2	OPPO	29	null	750	0	0.131643633	1556453588	0.001	0	19	5	10027	5	"[""com.google.android.gm"", ""com.epi"", ""com.google.android.apps.docs"", ""vn.weplay.lichvannien"", ""com.google.android.youtube""]"	0	0	0	0	0	0	0	0	0	0	0	0
28581849	840478	0	1	4	android_8.1.0	W-K200	3.7.2	WIKO	8	Organic	750	0	0.131413057	1556418085	0.001	840478	19	5	5	22	[]	0	0	0	0	0	0	0	0	0	0	0	0
28582446	840478	0	1	10028	android_5.1	CPH1605	3.7.2	OPPO	40	master_and_trainee_v3	750	0	0.131413057	1556448790	0.001	840478	19	5	20	4	"[""com.mwg.thegioididong"", ""com.yy.hiyo"", ""com.garena.game.kgvn"", ""com.google.android.apps.docs"", ""com.google.android.gm"", ""com.google.android.youtube"", ""vn.weplay.lichvannien""]"	0	0	0	0	0	0	0	0	0	0	0	0
28582446	840477	0	1	10028	android_5.1	CPH1605	3.7.2	OPPO	40	master_and_trainee_v3	750	0	0.131643633	1556447755	0.001	0	19	5	20	4	"[""com.mwg.thegioididong"", ""com.yy.hiyo"", ""com.garena.game.kgvn"", ""com.google.android.apps.docs"", ""com.google.android.gm"", ""com.google.android.youtube"", ""vn.weplay.lichvannien""]"	0	0	0	0	0	0	0	0	0	0	0	0
28582565	840477	0	2	24	android_8.1.0	vivo Z1	3.6.0	vivo	0	master_and_trainee_v3	750	0	0.131643633	1556445753	0.001	0	19	5	6	10045	"[""com.facebook.orca"", ""com.facebook.katana"", ""com.zing.zalo"", ""com.gorgeous.liteinternational"", ""com.dts.freefireth""]"	0	0	0	0	0	0	0	0	0	0	0	0
28582812	840478	1	1	4	android_8.1.0	SM-G610F	3.5.4	samsung	18	Organic	750	0	0.131413057	1556420304	0.001	840478	19	5	5	22	[]	0	0	0	0	0	0	0	0	0	0	0	0
28583419	840478	0	1	8	android_5.1.1	SM-J320G	3.7.2	samsung	53	master_and_trainee_v3	750	0	0.131413057	1556448560	0.001	840478	19	5	9	12	"[""com.zing.mp3"", ""com.google.android.apps.docs"", ""com.google.android.gm"", ""com.google.android.youtube""]"	0	0	0	0	0	0	0	0	0	0	0	0
28583419	840477	0	1	8	android_5.1.1	SM-J320G	3.7.2	samsung	53	master_and_trainee_v3	750	0	0.131643633	1556431366	0.001	0	19	5	9	12	"[""com.zing.mp3"", ""com.google.android.apps.docs"", ""com.google.android.gm"", ""com.google.android.youtube""]"	0	0	0	0	0	0	0	0	0	0	0	0
28583694	840477	0	1	29	android_5.1	A1601	3.7.2	OPPO	33	null	750	0	0.131643633	1556454106	0.001	0	19	5	9	7	"[""com.google.android.apps.docs"", ""com.google.android.gm"", ""com.google.android.youtube""]"	0	0	0	0	0	0	0	0	0	0	0	0
28584079	840478	1	1	18	android_4.4.2	T1 7.0	3.6.0	HUAWEI	32	master_and_trainee_v3	750	0	0.131413057	1556456952	0.001	840478	19	5	3	10027	"[""com.google.android.gm"", ""com.google.android.apps.docs"", ""com.zing.mp3"", ""com.google.android.youtube"", ""com.facebook.orca"", ""com.facebook.katana""]"	0	0	0	0	0	0	0	0	0	0	0	0
28584079	840477	1	1	18	android_4.4.2	T1 7.0	3.6.0	HUAWEI	32	master_and_trainee_v3	750	0	0.131643633	1556424153	0.001	0	19	5	3	10027	"[""com.google.android.gm"", ""com.google.android.apps.docs"", ""com.zing.mp3"", ""com.google.android.youtube"", ""com.facebook.orca"", ""com.facebook.katana""]"	0	0	0	0	0	0	0	0	0	0	0	0
28584222	840477	0	1	10032	android_6.0.1	SM-J700H	3.6.0	samsung	37	Facebook Ads	750	0	0.131643633	1556422453	0.001	0	19	5	24	10024	"[""com.google.android.apps.docs"", ""com.google.android.gm"", ""com.google.android.youtube""]"	0	0	0	0	0	0	0	0	0	0	0	0
28584265	840391	0	1	12	ios_11.4	iPhone9	3.3.2	apple	16	master_and_trainee_v3	750	0	0.038579813	1556472447	0.001	840391	19	5	5	10030	[]	0	0	0	0	0	0	0	0	0	0	0	0
28584265	840416	0	1	12	ios_11.4	iPhone9	3.3.2	apple	16	master_and_trainee_v3	750	0	0.056537774	1556456203	0.001	0	19	5	5	10030	[]	0	0	0	0	0	0	0	0	0	0	0	0
28584429	840478	1	1	21	android_9	SM-A505F	3.6.0	samsung	7	null	750	0	0.131413057	1556453079	0.001	840478	19	5	10027	29	"[""com.google.android.gm"", ""com.google.android.apps.docs"", ""com.google.android.youtube"", ""com.grabtaxi.passenger"", ""sg.bigo.live"", ""com.lazada.android""]"	0	0	0	0	0	0	0	0	0	0	0	0
28585260	840477	0	1	20	android_8.0.0	SM-J737S	3.6.0	samsung	0	master_and_trainee_v3	750	0	0.131643633	1556425141	0.001	0	19	5	10028	4	[]	0	0	0	0	0	0	0	0	0	0	0	0
28586564	840478	0	1	10032	android_7.1.1	CPH1729	3.6.0	OPPO	41	null	750	0	0.131413057	1556442468	0.001	840478	19	5	29	5	[]	0	0	0	0	0	0	0	0	0	0	0	0
28586564	840477	0	1	10032	android_7.1.1	CPH1729	3.6.0	OPPO	41	null	750	0	0.131643633	1556446596	0.001	0	19	5	29	5	[]	0	0	0	0	0	0	0	0	0	0	0	0
28587989	840478	0	1	20	android_8.1.0	Redmi 6A	3.6.0	Xiaomi	62	orgainc_by_master	750	0	0.131413057	1556428704	0.001	840478	19	5	4	10028	[]	0	0	0	0	0	0	0	0	0	0	0	0
28588954	840477	0	1	7	android_6.0	CPH1609	3.6.0	OPPO	23	googleadwords_int	750	0	0.131643633	1556457461	0.001	0	19	5	29	9	"[""com.google.android.gm"", ""com.linecorp.b612.android"", ""com.google.android.apps.docs"", ""com.google.android.youtube"", ""com.google.android.apps.translate"", ""com.tencent.mm""]"	0	0	0	0	0	0	0	0	0	0	0	0
28589721	840478	1	1	10028	android_8.1.0	SM-G610F	3.6.0	samsung	0	Facebook Ads	750	0	0.131413057	1556431130	0.001	840478	19	5	4	20	"[""com.lazada.android"", ""com.google.android.apps.docs"", ""com.linecorp.b612.android"", ""com.google.android.gm"", ""com.google.android.youtube""]"	0	0	0	0	0	0	0	0	0	0	0	0
28589721	840477	0	1	10028	android_8.1.0	SM-G610F	3.6.0	samsung	0	Facebook Ads	750	0	0.131643633	1556431153	0.001	0	19	5	4	20	"[""com.lazada.android"", ""com.google.android.apps.docs"", ""com.linecorp.b612.android"", ""com.google.android.gm"", ""com.google.android.youtube""]"	0	0	0	0	0	0	0	0	0	0	0	0
28590632	840478	0	1	10024	android_9	SM-A305F	3.6.0	samsung	4	master_and_trainee_v3	750	0	0.131413057	1556446227	0.001	840478	19	5	3	6	"[""com.zing.mp3"", ""com.google.android.apps.docs"", ""com.linecorp.b612.android"", ""com.google.android.gm"", ""com.google.android.youtube""]"	0	0	0	0	0	0	0	0	0	0	0	0
28590632	840477	1	1	10024	android_9	SM-A305F	3.6.0	samsung	4	master_and_trainee_v3	750	0	0.131643633	1556446720	0.001	0	19	5	3	6	"[""com.zing.mp3"", ""com.google.android.apps.docs"", ""com.linecorp.b612.android"", ""com.google.android.gm"", ""com.google.android.youtube""]"	0	0	0	0	0	0	0	0	0	0	0	0
28591062	840478	0	1	7	android_8.1.0	CPH1803	3.7.2	OPPO	22	Organic	750	0	0.131413057	1556442946	0.001	840478	19	5	10032	9	[]	0	0	0	0	0	0	0	0	0	0	0	0
28591062	840477	0	1	7	android_8.1.0	CPH1803	3.7.2	OPPO	22	Organic	750	0	0.131643633	1556435409	0.001	0	19	5	10032	9	[]	0	0	0	0	0	0	0	0	0	0	0	0
28591470	840478	1	1	10045	android_6.0.1	MI 4W	3.6.0	Xiaomi	56	orgainc_by_master	750	0	0.131413057	1556444790	0.001	840478	19	5	9	10027	"[""com.lazada.android"", ""com.ss.android.ugc.trill"", ""com.zing.mp3"", ""com.google.android.gm"", ""com.google.android.youtube"", ""com.epi""]"	0	0	0	0	0	0	0	0	0	0	0	0
28591470	840477	1	1	10045	android_6.0.1	MI 4W	3.6.0	Xiaomi	56	orgainc_by_master	750	0	0.131643633	1556436116	0.001	0	19	5	9	10027	"[""com.lazada.android"", ""com.ss.android.ugc.trill"", ""com.zing.mp3"", ""com.google.android.gm"", ""com.google.android.youtube"", ""com.epi""]"	0	0	0	0	0	0	0	0	0	0	0	0
28591786	840478	0	1	29	android_5.1.1	A37fw	3.5.5	OPPO	38	Facebook Ads	750	0	0.131413057	1556435782	0.001	840478	19	5	7	4	"[""com.dts.freefireth"", ""com.facebook.orca"", ""com.facebook.katana"", ""com.zing.zalo""]"	0	0	0	0	0	0	0	0	0	0	0	0
28592816	840477	0	1	9	android_5.1.1	A37f	3.6.0	OPPO	0	Organic	750	0	0.131643633	1556452707	0.001	0	19	5	29	5	[]	0	0	0	0	0	0	0	0	0	0	0	0
28594243	840478	0	1	12	android_7.1.2	IM-A910S	3.4.6	PANTECH	46	orgainc_by_master	750	0	0.131413057	1556457271	0.001	840478	19	5	11	5	"[""com.lazada.android"", ""com.ss.android.ugc.trill"", ""com.zing.mp3"", ""com.chotot.vn"", ""com.garena.game.kgvn"", ""com.google.android.gm"", ""com.google.android.youtube"", ""vn.tiki.app.tikiandroid""]"	0	0	0	0	0	0	0	0	0	0	0	0
28594687	840478	1	1	10032	android_4.4.2	R8	3.7.2	R8	0	googleadwords_int	750	0	0.131413057	1556440052	0.001	840478	19	5	9	29	[]	0	0	0	0	0	0	0	0	0	0	0	0
28594892	840477	0	1	2	android_9	SM-A750GN	3.6.0	samsung	47	master_and_trainee_v3	750	0	0.131643633	1556440299	0.001	0	19	5	10029	8	[]	0	0	0	0	0	0	0	0	0	0	0	0
28596557	840478	1	1	10028	android_9	SM-G975F	3.6.0	samsung	16	master_and_trainee_v3	750	0	0.131413057	1556443858	0.001	840478	19	5	20	4	"[""com.google.android.gm"", ""com.cgv.cinema.vn"", ""com.goviet.app"", ""com.zing.mp3"", ""ht.nct"", ""com.google.android.youtube"", ""vStudio.Android.Camera360"", ""com.traveloka.android"", ""com.grabtaxi.passenger"", ""com.mservice.momotransfer"", ""com.google.android.apps.docs"", ""com.lazada.android""]"	0	0	0	0	0	0	0	0	0	0	0	0
28596557	840477	1	1	10028	android_9	SM-G975F	3.6.0	samsung	16	master_and_trainee_v3	750	0	0.131643633	1556443933	0.001	0	19	5	20	4	"[""com.google.android.gm"", ""com.cgv.cinema.vn"", ""com.goviet.app"", ""com.zing.mp3"", ""ht.nct"", ""com.google.android.youtube"", ""vStudio.Android.Camera360"", ""com.traveloka.android"", ""com.grabtaxi.passenger"", ""com.mservice.momotransfer"", ""com.google.android.apps.docs"", ""com.lazada.android""]"	0	0	0	0	0	0	0	0	0	0	0	0
